"ID","Control1_UT","Control1_MT","Control2_UT","Control2_MT","Control3_UT","Control3_MT","Control1_polyAdT","Control2_polyAdT","Control3_polyAdT","padj","log2FoldChange","pvalue","foldChange","log10padj"
"AC087289.5",54.5872244475809,79.4192372247786,50.1625174284632,52.8139917811197,66.7767224632663,69.8601699080494,32.3434853173686,35.8073279829767,23.3907530985786,0.000120946659118966,-1.03640726992736,3.07130944556406e-05,0.487540079745085,3.91740612355044
"AC087392.5",20.8228974257858,19.716598967861,16.5570632045984,23.2323814709512,18.7383724745451,17.5281838603508,7.64423427540185,5.75128359766944,14.124807689593,0.0183804813578324,-1.1161851226897,0.00744094114128503,0.46131204822607,1.73564311926585
"AC087741.1",878.485603118578,831.062106946282,772.491513156678,896.545537954012,882.986068972013,869.822068165698,254.012576629661,263.170875654047,275.933308332513,1.26829204652428e-77,-1.6967488937991,1.53947138296508e-79,0.308480479904222,76.8967807310048
"AC087854.1",144.568008966628,86.7373937378956,117.546187493613,91.1207068120692,108.746089382321,99.5687556782928,32.166237879558,28.430210149477,31.372546148744,1.24994209218232e-14,-1.82286687666968,1.14448252211087e-15,0.282658722646073,13.9031101066945
"AC087893.2",26.8683797452279,16.6091357503733,27.6477129993979,16.6374019377831,26.5422351459159,16.965617145327,11.0473470091602,9.96439162496951,7.49887109578264,0.00740544205772267,-1.23190514724563,0.00269291885746887,0.425754845023717,2.1304490117546
"AC089999.2",31.3023716348587,36.332980962622,36.5975133050255,34.3256229778593,23.0712295942545,38.7170455914922,13.6540467912876,15.1147816273421,13.7702421039838,0.000341317454941248,-1.2612484587178,9.34589476749165e-05,0.417182787813553,3.46684150137613
"AC090164.5",15.5662099476775,6.00260479703566,15.5317147006768,15.330740575869,11.8547118923377,12.7423262564973,28.9144188513439,21.2667891764557,30.5748351103548,0.00634208185501497,1.09689175525369,0.00226572248276432,2.13893368653773,2.19776815698696
"AC090181.1",26.5948163857594,14.9253897097196,33.1529446775675,27.396595409127,11.9691715744762,17.3441187841825,8.68717127428955,15.4229813070112,8.69211801231538,0.0413016965942557,-1.04274102278923,0.0185055513047366,0.485404361673078,1.38403210799519
"AC090204.1",17.4395729609196,13.0322408479394,10.4394838887656,13.5972317692181,11.3684167939613,13.6082984796477,4.40891449213735,6.00540049983664,7.92919914355515,0.0264005465433562,-1.26326303404062,0.0111348585824122,0.416600641483011,1.57838708228521
"AC090286.3",20.9183620144057,21.8197932672798,20.1540213869796,20.962809386443,15.0900358822971,24.7990671649548,6.89981631951455,10.6251321350565,10.1795751543279,0.00623438648511661,-1.21490960061543,0.0022225279412634,0.430800072976711,2.20520627823006
"AC090510.2",7.19705069226178,11.702091749835,10.5057086500735,5.77763876495441,6.36160071991527,9.54873208056712,1.12341090652745,2.13265735527195,4.20881085905174,0.026409047977227,-1.77409722218734,0.0111396538485839,0.292377212257787,1.57824725444204
"AC090510.3",14.4924447873697,17.3800208051665,9.63668996381244,16.3684621090678,8.31311768392364,16.4104153118306,3.3847968773596,6.66346124994788,8.30104138357195,0.037532975829483,-1.22999398748682,0.0165900154248127,0.426319222589748,1.42558700086567
"AC090559.1",355.520095651563,234.000967826981,427.237704768572,230.977488867715,508.82691111797,327.960900270112,78.939928928064,42.276557196868,24.3974193901235,7.17881485694180e-09,-2.84422267856619,1.0686674736653e-09,0.139252711174032,8.14394724706325
"AC090617.4",0,0,0.563891459463165,0.54655187891124,0.0012401075612698,0.300915846197228,4.54360100138133,1.72068057886004,6.11764880415513,0.00812068462440674,4.32006712894001,0.00297941937712981,19.9742181658787,2.09040735547947
"AC090877.1",9.74166896197219,13.1705094347429,7.34003780379612,11.2698389794612,14.3100281419639,10.3351977970195,0,1.24961307146435,0.10759813821191,1.53386911758014e-06,-4.89269219348467,2.96008131869027e-07,0.0336630056678311,5.81421169640904
"AC091144.2",7.53966591649094,3.74488846862173,4.6997945756672,6.78053205130261,9.09169071081475,5.26165347542222,3.76718281435698,1.4571801233293,0.502432069835273,0.0416835218096868,-2.08606588661108,0.018705270390688,0.235522062145574,1.3800355949413
"AC091152.4",7.45130627512594,2.97557361975321,3.24680926488974,8.40674637022052,2.63070159839673,5.78648900765895,0.320093746646837,0.997528253810684,1.56683406483426,0.0106433350302199,-3.64703037652248,0.00401270111001007,0.0798241792019221,1.97292226693984
"AC091492.1",1.52115647494249,3.96068430209287,0.0801670246375854,7.03406543169209,3.1207281370095,5.06601263186391,0.281250301531423,0.0805255029365023,0.00139269930763897,0.0195452047144545,-4.10066764197341,0.00796955901282858,0.0582875817424725,1.70895977645239
"AC092053.4",3.23638089574689,0.992445537644842,0.79329778301653,0.759593876561639,0.771785794900855,0.765631101268028,17.7073442291671,20.9479860121034,20.4900982526584,2.51428875689184e-10,4.83640717567318,3.22462830675025e-11,28.569565214051,9.59958484664876
"AC092111.1",12.5718397407016,36.1588085747265,24.526417169987,30.5060483928414,31.9335493110344,30.9630867677004,14.4810852461979,6.4191970295478,9.43734823873984,0.00122641197402282,-1.48799438291934,0.000373057984586182,0.35650781738855,2.91136361791669
"AC092111.2",20.9848511957991,8.56210732846752,12.038880417706,18.0703231255637,10.687814648142,16.3049416962217,9.44094424379063,5.79647492180411,5.00627973474237,0.0410022576458369,-1.21982206338213,0.0183488483510364,0.429335667611192,1.38719222971599
